"Var1","Var2","distance"
"ENCFF082VUD","FAM120A_K562_rep2",2.33895344139651
"ENCFF076GHL","FAM120A_K562_rep2",2.7022736159601
"ENCFF127WMZ","FAM120A_K562_rep2",1.52417201995012
"ENCFF540HIX","FAM120A_K562_rep2",2.05957749376559
"ENCFF259HTD","FAM120A_K562_rep2",1.83981300498753
"ENCFF825AVT","FAM120A_K562_rep2",1.2929849127182
"ENCFF733BEV","FAM120A_K562_rep2",1.05109961346633
"ENCFF193VAQ","FAM120A_K562_rep2",1.51732453865337
"ENCFF787HQF","FAM120A_K562_rep2",1.5072828553616
"ENCFF715LJJ","FAM120A_K562_rep2",1.15284304239402
"ENCFF502OYV","FAM120A_K562_rep2",3.11710301745636
"ENCFF766DUS","FAM120A_K562_rep2",2.88022622194514
"ENCFF454MWQ","FAM120A_K562_rep2",4.62075493765586
"ENCFF372VPV","FAM120A_K562_rep2",1.28617092269327
"ENCFF683EWG","FAM120A_K562_rep2",1.41129072319202
"ENCFF790BKB","FAM120A_K562_rep2",1.45783216957606
"ENCFF669TNM","FAM120A_K562_rep2",1.68709319201995
"ENCFF856EHA","FAM120A_K562_rep2",1.88444905236908
"ENCFF674TKN","FAM120A_K562_rep2",1.84317917705736
"ENCFF302ROS","FAM120A_K562_rep2",1.64834824189526
"ENCFF763ZLD","FAM120A_K562_rep2",2.51502425187032
"ENCFF518MSP","FAM120A_K562_rep2",2.46736079800499
"ENCFF361GRY","FAM120A_K562_rep2",1.2856324563591
"ENCFF288IBH","FAM120A_K562_rep2",1.02273320448878
"AKAP1_HepG2_rep2","FAM120A_K562_rep2",1.57008705735661
"AKAP1_K562_rep2","FAM120A_K562_rep2",1.19173876558603
"APOBEC3C_K562_rep1","FAM120A_K562_rep2",2.08446175810474
"CPSF6_K562_rep2","FAM120A_K562_rep2",1.54320148379052
"DDX55_HepG2_rep1","FAM120A_K562_rep2",1.07903779301746
"DDX55_K562_rep1","FAM120A_K562_rep2",1.47156643391521
"DDX6_K562_rep2","FAM120A_K562_rep2",0.990569650872818
"FAM120A_HepG2_rep2","FAM120A_K562_rep2",0.813509089775561
"FAM120A_K562_rep2","FAM120A_K562_rep2",0
"FUBP3_HepG2_rep2","FAM120A_K562_rep2",1.43509667082294
"FUS_K562_rep1","FAM120A_K562_rep2",0.794353640897756
"GRSF1_HepG2_rep1","FAM120A_K562_rep2",2.14878922693267
"HNRNPK_HepG2_rep1","FAM120A_K562_rep2",4.05701195760599
"HNRNPK_K562_rep2","FAM120A_K562_rep2",4.48968662094763
"IGF2BP1_HepG2_rep1","FAM120A_K562_rep2",2.18941457605985
"IGF2BP1_K562_rep1","FAM120A_K562_rep2",2.45163461346633
"IGF2BP2_K562_rep2","FAM120A_K562_rep2",2.38682430174564
"IGF2BP3_HepG2_rep2","FAM120A_K562_rep2",2.14113104738155
"KHSRP_K562_rep1","FAM120A_K562_rep2",1.51312835411471
"LARP4_HepG2_rep2","FAM120A_K562_rep2",1.96920749376559
"LARP4_K562_rep1","FAM120A_K562_rep2",1.83865746882793
"LSM11_HepG2_rep2","FAM120A_K562_rep2",1.32946822942643
"LSM11_K562_rep2","FAM120A_K562_rep2",0.996071271820449
"NOLC1_K562_rep1","FAM120A_K562_rep2",1.36307032418953
"PABPC4_K562_rep2","FAM120A_K562_rep2",2.26313349127182
"PABPN1_HepG2_rep2","FAM120A_K562_rep2",1.28704880299252
"PCBP1_HepG2_rep2","FAM120A_K562_rep2",3.5291756234414
"PCBP1_K562_rep1","FAM120A_K562_rep2",3.20569290523691
"PCBP2_HepG2_rep2","FAM120A_K562_rep2",4.99833073566085
"PUM2_K562_rep2","FAM120A_K562_rep2",1.55611472568579
"SLBP_K562_rep1","FAM120A_K562_rep2",2.04155921446384
"SUB1_HepG2_rep1","FAM120A_K562_rep2",2.02665046134663
"TARDBP_K562_rep2","FAM120A_K562_rep2",1.51398659600997
"TIA1_HepG2_rep1","FAM120A_K562_rep2",1.58324706982544
"TIA1_K562_rep1","FAM120A_K562_rep2",1.63037902743142
"TIAL1_HepG2_rep1","FAM120A_K562_rep2",1.41967973815461
"UPF1_HepG2_rep1","FAM120A_K562_rep2",1.86703289276808
"UPF1_K562_rep1","FAM120A_K562_rep2",1.31890451371571
"ZC3H11A_HepG2_rep1","FAM120A_K562_rep2",1.1849020074813
"ZC3H11A_K562_rep2","FAM120A_K562_rep2",1.08322233167082
"ENCFF780HTF","FUBP3_HepG2_rep2",3.5403822319202
"ENCFF016YOC","FUBP3_HepG2_rep2",3.1660628553616
"ENCFF943EZJ","FUBP3_HepG2_rep2",0.93859566084788
"ENCFF751GZQ","FUBP3_HepG2_rep2",1.41635315461347
"ENCFF145NQB","FUBP3_HepG2_rep2",1.7049485286783
"ENCFF162LAM","FUBP3_HepG2_rep2",1.58812486284289
"ENCFF515CUN","FUBP3_HepG2_rep2",2.85168511221945
"ENCFF704TQZ","FUBP3_HepG2_rep2",2.38492058603491
"ENCFF184QYU","FUBP3_HepG2_rep2",2.86703806733167
"ENCFF149SFF","FUBP3_HepG2_rep2",1.27804407730673
"ENCFF210ZRQ","FUBP3_HepG2_rep2",3.29716182044888
"ENCFF059PZS","FUBP3_HepG2_rep2",3.04518413965087
"ENCFF198ISB","FUBP3_HepG2_rep2",2.63779213216958
"ENCFF894NKS","FUBP3_HepG2_rep2",2.67213275561097
"ENCFF427IMN","FUBP3_HepG2_rep2",2.53803174563591
"ENCFF544NQL","FUBP3_HepG2_rep2",1.93316805486284
"ENCFF589JKO","FUBP3_HepG2_rep2",2.51278634663342
"ENCFF270FPU","FUBP3_HepG2_rep2",2.93358971321696
"ENCFF698TGL","FUBP3_HepG2_rep2",2.53773157107232
"ENCFF202RTW","FUBP3_HepG2_rep2",1.496027680798
"ENCFF685FNB","FUBP3_HepG2_rep2",2.29730298004988
"ENCFF252SPM","FUBP3_HepG2_rep2",1.4596785286783
"ENCFF938CFK","FUBP3_HepG2_rep2",3.03043583541147
"ENCFF102JHG","FUBP3_HepG2_rep2",2.04523219451372
"ENCFF551NSA","FUBP3_HepG2_rep2",2.17658936408978
"ENCFF974AOE","FUBP3_HepG2_rep2",2.16000213216958
"ENCFF138HUE","FUBP3_HepG2_rep2",2.40829761845387
"ENCFF041ETC","FUBP3_HepG2_rep2",2.28372796758105
"ENCFF803QKO","FUBP3_HepG2_rep2",3.348676159601
"ENCFF231WHF","FUBP3_HepG2_rep2",3.45992108478803
"ENCFF511HSJ","FUBP3_HepG2_rep2",2.53707750623441
"ENCFF416HFS","FUBP3_HepG2_rep2",1.98260877805486
"ENCFF923ZPC","FUBP3_HepG2_rep2",2.68388167082294
"ENCFF258DPQ","FUBP3_HepG2_rep2",2.04236687032419
"ENCFF080VML","FUBP3_HepG2_rep2",2.23208740648379
"ENCFF902OZA","FUBP3_HepG2_rep2",0.658793503740648
"ENCFF811KHK","FUBP3_HepG2_rep2",4.17778866583541
"ENCFF948AOR","FUBP3_HepG2_rep2",4.86486608478803
"ENCFF904WAE","FUBP3_HepG2_rep2",1.7496825436409
"ENCFF709BYW","FUBP3_HepG2_rep2",2.22467460099751
"ENCFF739ERP","FUBP3_HepG2_rep2",3.12398462593516
"ENCFF443ABK","FUBP3_HepG2_rep2",2.59666956359102
"ENCFF273IBF","FUBP3_HepG2_rep2",1.31815103491272
"ENCFF802BJP","FUBP3_HepG2_rep2",1.41491542394015
"ENCFF163CUI","FUBP3_HepG2_rep2",1.38469144638404
"ENCFF411WKH","FUBP3_HepG2_rep2",1.60090377805486
"ENCFF747NRM","FUBP3_HepG2_rep2",1.15575728179551
"ENCFF389LEX","FUBP3_HepG2_rep2",1.93199698254364
"ENCFF188HFB","FUBP3_HepG2_rep2",1.8207059351621
"ENCFF103YQS","FUBP3_HepG2_rep2",0.346762780548628
"ENCFF443KJS","FUBP3_HepG2_rep2",2.3772519201995
"ENCFF219KHR","FUBP3_HepG2_rep2",3.63661017456359
"ENCFF754XAQ","FUBP3_HepG2_rep2",4.67804850374065
"ENCFF241AOZ","FUBP3_HepG2_rep2",4.59461149625935
"ENCFF705SDK","FUBP3_HepG2_rep2",2.63914564837905
"ENCFF853FGC","FUBP3_HepG2_rep2",2.39888195760598
"ENCFF082VUD","FUBP3_HepG2_rep2",2.5412469201995
"ENCFF076GHL","FUBP3_HepG2_rep2",2.81378100997506
"ENCFF127WMZ","FUBP3_HepG2_rep2",0.485937967581047
"ENCFF540HIX","FUBP3_HepG2_rep2",1.8486508478803
"ENCFF259HTD","FUBP3_HepG2_rep2",1.22337902743142
"ENCFF825AVT","FUBP3_HepG2_rep2",1.83123026184539
"ENCFF733BEV","FUBP3_HepG2_rep2",1.76218453865337
"ENCFF193VAQ","FUBP3_HepG2_rep2",1.15102362842893
"ENCFF787HQF","FUBP3_HepG2_rep2",1.60111127182045
"ENCFF715LJJ","FUBP3_HepG2_rep2",2.00117731920199
"ENCFF502OYV","FUBP3_HepG2_rep2",3.05587243142145
"ENCFF766DUS","FUBP3_HepG2_rep2",2.83309778054863
"ENCFF454MWQ","FUBP3_HepG2_rep2",4.42475564837905
"ENCFF372VPV","FUBP3_HepG2_rep2",0.783714725685786
"ENCFF683EWG","FUBP3_HepG2_rep2",1.66619355361596
"ENCFF790BKB","FUBP3_HepG2_rep2",1.14192971321696
"ENCFF669TNM","FUBP3_HepG2_rep2",1.91902150872818
"ENCFF856EHA","FUBP3_HepG2_rep2",1.33753011221945
"ENCFF674TKN","FUBP3_HepG2_rep2",1.55414350374065
"ENCFF302ROS","FUBP3_HepG2_rep2",0.996902044887781
"ENCFF763ZLD","FUBP3_HepG2_rep2",3.65689643391521
"ENCFF518MSP","FUBP3_HepG2_rep2",3.33879263092269
"ENCFF361GRY","FUBP3_HepG2_rep2",0.987109775561097
"ENCFF288IBH","FUBP3_HepG2_rep2",0.931554812967581
"AKAP1_HepG2_rep2","FUBP3_HepG2_rep2",2.56910973815461
"AKAP1_K562_rep2","FUBP3_HepG2_rep2",2.46468713216958
"APOBEC3C_K562_rep1","FUBP3_HepG2_rep2",1.4717242394015
"CPSF6_K562_rep2","FUBP3_HepG2_rep2",0.991563940149626
"DDX55_HepG2_rep1","FUBP3_HepG2_rep2",1.35949990024938
"DDX55_K562_rep1","FUBP3_HepG2_rep2",1.63314559850374
"DDX6_K562_rep2","FUBP3_HepG2_rep2",0.732288017456359
"FAM120A_HepG2_rep2","FUBP3_HepG2_rep2",1.60739197007481
"FAM120A_K562_rep2","FUBP3_HepG2_rep2",1.43509667082294
"FUBP3_HepG2_rep2","FUBP3_HepG2_rep2",0
"FUS_K562_rep1","FUBP3_HepG2_rep2",1.45543300498753
"GRSF1_HepG2_rep1","FUBP3_HepG2_rep2",2.87328465087282
"HNRNPK_HepG2_rep1","FUBP3_HepG2_rep2",3.88739304239402
"HNRNPK_K562_rep2","FUBP3_HepG2_rep2",4.21471693266833
"IGF2BP1_HepG2_rep1","FUBP3_HepG2_rep2",2.42961082294264
"IGF2BP1_K562_rep1","FUBP3_HepG2_rep2",2.19682163341646
"IGF2BP2_K562_rep2","FUBP3_HepG2_rep2",2.40529019950125
"IGF2BP3_HepG2_rep2","FUBP3_HepG2_rep2",2.42851110972569
"KHSRP_K562_rep1","FUBP3_HepG2_rep2",0.530753229426434
"LARP4_HepG2_rep2","FUBP3_HepG2_rep2",1.92631633416459
"LARP4_K562_rep1","FUBP3_HepG2_rep2",1.15482072319202
"LSM11_HepG2_rep2","FUBP3_HepG2_rep2",1.844178840399
"LSM11_K562_rep2","FUBP3_HepG2_rep2",1.13096587281796
"NOLC1_K562_rep1","FUBP3_HepG2_rep2",1.02889487531172
"PABPC4_K562_rep2","FUBP3_HepG2_rep2",1.84133180798005
"PABPN1_HepG2_rep2","FUBP3_HepG2_rep2",1.91034634663342
"PCBP1_HepG2_rep2","FUBP3_HepG2_rep2",3.40799406483791
"PCBP1_K562_rep1","FUBP3_HepG2_rep2",3.15164970074813
"PCBP2_HepG2_rep2","FUBP3_HepG2_rep2",4.66514189526185
"PUM2_K562_rep2","FUBP3_HepG2_rep2",1.0348746882793
"SLBP_K562_rep1","FUBP3_HepG2_rep2",2.05565433915212
"SUB1_HepG2_rep1","FUBP3_HepG2_rep2",1.25171775561097
"TARDBP_K562_rep2","FUBP3_HepG2_rep2",1.50044441396509
"TIA1_HepG2_rep1","FUBP3_HepG2_rep2",1.22005074812968
"TIA1_K562_rep1","FUBP3_HepG2_rep2",1.43854036159601
"TIAL1_HepG2_rep1","FUBP3_HepG2_rep2",0.979117456359102
"UPF1_HepG2_rep1","FUBP3_HepG2_rep2",2.74564694513716
"UPF1_K562_rep1","FUBP3_HepG2_rep2",2.09864288029925
"ZC3H11A_HepG2_rep1","FUBP3_HepG2_rep2",1.11977516209476
"ZC3H11A_K562_rep2","FUBP3_HepG2_rep2",0.737433366583541
"ENCFF780HTF","FUS_K562_rep1",2.12361199501247
"ENCFF016YOC","FUS_K562_rep1",1.81492548628429
"ENCFF943EZJ","FUS_K562_rep1",1.46269612219451
"ENCFF751GZQ","FUS_K562_rep1",1.49536952618454
"ENCFF145NQB","FUS_K562_rep1",0.949274401496259
"ENCFF162LAM","FUS_K562_rep1",1.31735128428928
"ENCFF515CUN","FUS_K562_rep1",1.60335153366584
"ENCFF704TQZ","FUS_K562_rep1",1.33882017456359
"ENCFF184QYU","FUS_K562_rep1",1.67165957605985
"ENCFF149SFF","FUS_K562_rep1",1.23327002493766
"ENCFF210ZRQ","FUS_K562_rep1",1.91351243142145
"ENCFF059PZS","FUS_K562_rep1",1.78480804239402
"ENCFF198ISB","FUS_K562_rep1",2.51956
"ENCFF894NKS","FUS_K562_rep1",2.3858636159601
"ENCFF427IMN","FUS_K562_rep1",2.12352255610973
"ENCFF544NQL","FUS_K562_rep1",2.3916264713217
"ENCFF589JKO","FUS_K562_rep1",2.20157573566085
"ENCFF270FPU","FUS_K562_rep1",3.26926329177057
"ENCFF698TGL","FUS_K562_rep1",2.34344597256858
"ENCFF202RTW","FUS_K562_rep1",1.10007856608479
"ENCFF685FNB","FUS_K562_rep1",1.30264912718205
"ENCFF252SPM","FUS_K562_rep1",0.536982406483791
"ENCFF938CFK","FUS_K562_rep1",1.71761706982544
"ENCFF102JHG","FUS_K562_rep1",0.957741982543641
"ENCFF551NSA","FUS_K562_rep1",1.34225211970075
"ENCFF974AOE","FUS_K562_rep1",0.945454688279302
"ENCFF138HUE","FUS_K562_rep1",1.45395825436409
"ENCFF041ETC","FUS_K562_rep1",1.92476957605985
"ENCFF803QKO","FUS_K562_rep1",3.62394036159601
"ENCFF231WHF","FUS_K562_rep1",2.82099680798005
"ENCFF511HSJ","FUS_K562_rep1",2.76261407730673
"ENCFF416HFS","FUS_K562_rep1",1.26371288029925
"ENCFF923ZPC","FUS_K562_rep1",1.87617233167082
"ENCFF258DPQ","FUS_K562_rep1",3.22709042394015
"ENCFF080VML","FUS_K562_rep1",3.1458994638404
"ENCFF902OZA","FUS_K562_rep1",1.32643117206983
"ENCFF811KHK","FUS_K562_rep1",2.82266354114713
"ENCFF948AOR","FUS_K562_rep1",3.57155981296758
"ENCFF904WAE","FUS_K562_rep1",0.825448441396509
"ENCFF709BYW","FUS_K562_rep1",1.2353250872818
"ENCFF739ERP","FUS_K562_rep1",1.77079658354115
"ENCFF443ABK","FUS_K562_rep1",1.44083947630923
"ENCFF273IBF","FUS_K562_rep1",1.99177735660848
"ENCFF802BJP","FUS_K562_rep1",2.26567139650873
"ENCFF163CUI","FUS_K562_rep1",1.07103450124688
"ENCFF411WKH","FUS_K562_rep1",1.34124331670823
"ENCFF747NRM","FUS_K562_rep1",0.816738516209476
"ENCFF389LEX","FUS_K562_rep1",0.753241309226933
"ENCFF188HFB","FUS_K562_rep1",0.824928117206982
"ENCFF103YQS","FUS_K562_rep1",1.41629835411471
"ENCFF443KJS","FUS_K562_rep1",1.06604537406484
"ENCFF219KHR","FUS_K562_rep1",2.33868103491272
"ENCFF754XAQ","FUS_K562_rep1",5.25917210723192
"ENCFF241AOZ","FUS_K562_rep1",5.15657155860349
"ENCFF705SDK","FUS_K562_rep1",2.72393738154613
"ENCFF853FGC","FUS_K562_rep1",3.03646
"ENCFF082VUD","FUS_K562_rep1",2.72743306733167
"ENCFF076GHL","FUS_K562_rep1",3.1590259351621
"ENCFF127WMZ","FUS_K562_rep1",1.43067840399003
"ENCFF540HIX","FUS_K562_rep1",2.10951405236908
"ENCFF259HTD","FUS_K562_rep1",1.77774841645885
"ENCFF825AVT","FUS_K562_rep1",1.17771483790524
"ENCFF733BEV","FUS_K562_rep1",0.844046296758105
"ENCFF193VAQ","FUS_K562_rep1",1.25824900249377
"ENCFF787HQF","FUS_K562_rep1",1.73675033665835
"ENCFF715LJJ","FUS_K562_rep1",1.26514037406484
"ENCFF502OYV","FUS_K562_rep1",3.57384738154613
"ENCFF766DUS","FUS_K562_rep1",3.33677619700748
"ENCFF454MWQ","FUS_K562_rep1",5.06979334164588
"ENCFF372VPV","FUS_K562_rep1",1.5203070074813
"ENCFF683EWG","FUS_K562_rep1",1.62253573566085
"ENCFF790BKB","FUS_K562_rep1",1.33942583541147
"ENCFF669TNM","FUS_K562_rep1",1.25589349127182
"ENCFF856EHA","FUS_K562_rep1",2.18037421446384
"ENCFF674TKN","FUS_K562_rep1",2.37986007481297
"ENCFF302ROS","FUS_K562_rep1",1.70623846633416
"ENCFF763ZLD","FUS_K562_rep1",2.41062113466334
"ENCFF518MSP","FUS_K562_rep1",2.51085523690773
"ENCFF361GRY","FUS_K562_rep1",1.19143554862843
"ENCFF288IBH","FUS_K562_rep1",0.894225024937656
"AKAP1_HepG2_rep2","FUS_K562_rep1",1.3947529925187
"AKAP1_K562_rep2","FUS_K562_rep1",1.36885268079801
"APOBEC3C_K562_rep1","FUS_K562_rep1",2.16438185785536
"CPSF6_K562_rep2","FUS_K562_rep1",1.58322118453865
"DDX55_HepG2_rep1","FUS_K562_rep1",1.38762549875312
"DDX55_K562_rep1","FUS_K562_rep1",1.89992596009975
"DDX6_K562_rep2","FUS_K562_rep1",1.01696314214464
"FAM120A_HepG2_rep2","FUS_K562_rep1",0.671835498753117
"FAM120A_K562_rep2","FUS_K562_rep1",0.794353640897756
"FUBP3_HepG2_rep2","FUS_K562_rep1",1.45543300498753
"FUS_K562_rep1","FUS_K562_rep1",0
"GRSF1_HepG2_rep1","FUS_K562_rep1",1.55425922693267
"HNRNPK_HepG2_rep1","FUS_K562_rep1",4.51376427680798
"HNRNPK_K562_rep2","FUS_K562_rep1",4.94643894014963
"IGF2BP1_HepG2_rep1","FUS_K562_rep1",2.64616689526185
"IGF2BP1_K562_rep1","FUS_K562_rep1",2.90799685785536
"IGF2BP2_K562_rep2","FUS_K562_rep1",2.84357662094763
"IGF2BP3_HepG2_rep2","FUS_K562_rep1",2.59788336658354
"KHSRP_K562_rep1","FUS_K562_rep1",1.39071511221945
"LARP4_HepG2_rep2","FUS_K562_rep1",2.32028921446384
"LARP4_K562_rep1","FUS_K562_rep1",1.80506826683292
"LSM11_HepG2_rep2","FUS_K562_rep1",1.44947488778055
"LSM11_K562_rep2","FUS_K562_rep1",1.10446655860349
"NOLC1_K562_rep1","FUS_K562_rep1",1.27448411471322
"PABPC4_K562_rep2","FUS_K562_rep1",2.52913241895262
"PABPN1_HepG2_rep2","FUS_K562_rep1",1.3672366084788
"PCBP1_HepG2_rep2","FUS_K562_rep1",3.98592794264339
"PCBP1_K562_rep1","FUS_K562_rep1",3.6624452244389
"PCBP2_HepG2_rep2","FUS_K562_rep1",5.45508305486284
"PUM2_K562_rep2","FUS_K562_rep1",1.85544432668329
"SLBP_K562_rep1","FUS_K562_rep1",2.33838679551122
"SUB1_HepG2_rep1","FUS_K562_rep1",1.86981275561097
"TARDBP_K562_rep2","FUS_K562_rep1",1.11163569825436
"TIA1_HepG2_rep1","FUS_K562_rep1",2.07019866583541
"TIA1_K562_rep1","FUS_K562_rep1",2.08482316708229
"TIAL1_HepG2_rep1","FUS_K562_rep1",1.74330642144638
"UPF1_HepG2_rep1","FUS_K562_rep1",1.44913935162095
"UPF1_K562_rep1","FUS_K562_rep1",1.19819336658354
"ZC3H11A_HepG2_rep1","FUS_K562_rep1",1.357011159601
"ZC3H11A_K562_rep2","FUS_K562_rep1",1.13177335411471
"ENCFF780HTF","GRSF1_HepG2_rep1",1.30979703241895
"ENCFF016YOC","GRSF1_HepG2_rep1",1.51040728179551
"ENCFF943EZJ","GRSF1_HepG2_rep1",2.72286709476309
"ENCFF751GZQ","GRSF1_HepG2_rep1",2.50187523690773
"ENCFF145NQB","GRSF1_HepG2_rep1",1.62753529925187
"ENCFF162LAM","GRSF1_HepG2_rep1",2.47204662094763
"ENCFF515CUN","GRSF1_HepG2_rep1",1.07909966334165
"ENCFF704TQZ","GRSF1_HepG2_rep1",1.77822309226933
"ENCFF184QYU","GRSF1_HepG2_rep1",1.24125591022444
"ENCFF149SFF","GRSF1_HepG2_rep1",2.07132675810474
"ENCFF210ZRQ","GRSF1_HepG2_rep1",0.906822805486284
"ENCFF059PZS","GRSF1_HepG2_rep1",1.15652978802993
"ENCFF198ISB","GRSF1_HepG2_rep1",3.76155256857855
"ENCFF894NKS","GRSF1_HepG2_rep1",3.59041286783042
"ENCFF427IMN","GRSF1_HepG2_rep1",3.51787549875312
"ENCFF544NQL","GRSF1_HepG2_rep1",3.78617033665835
"ENCFF589JKO","GRSF1_HepG2_rep1",3.56269788029925
"ENCFF270FPU","GRSF1_HepG2_rep1",4.66380715710723
"ENCFF698TGL","GRSF1_HepG2_rep1",2.47194153366584
"ENCFF202RTW","GRSF1_HepG2_rep1",1.93588746882793
"ENCFF685FNB","GRSF1_HepG2_rep1",1.70536249376559
"ENCFF252SPM","GRSF1_HepG2_rep1",1.83501096009975
"ENCFF938CFK","GRSF1_HepG2_rep1",1.03191253117207
"ENCFF102JHG","GRSF1_HepG2_rep1",1.33055938902743
"ENCFF551NSA","GRSF1_HepG2_rep1",2.0431470074813
"ENCFF974AOE","GRSF1_HepG2_rep1",1.63682688279302
"ENCFF138HUE","GRSF1_HepG2_rep1",2.17149049875312
"ENCFF041ETC","GRSF1_HepG2_rep1",3.05142613466334
"ENCFF803QKO","GRSF1_HepG2_rep1",4.86058066084788
"ENCFF231WHF","GRSF1_HepG2_rep1",2.64949743142145
"ENCFF511HSJ","GRSF1_HepG2_rep1",3.87031083541147
"ENCFF416HFS","GRSF1_HepG2_rep1",2.03551879052369
"ENCFF923ZPC","GRSF1_HepG2_rep1",2.09048559850374
"ENCFF258DPQ","GRSF1_HepG2_rep1",4.74452054862843
"ENCFF080VML","GRSF1_HepG2_rep1",4.52125824189526
"ENCFF902OZA","GRSF1_HepG2_rep1",2.59979528678304
"ENCFF811KHK","GRSF1_HepG2_rep1",2.30420172069825
"ENCFF948AOR","GRSF1_HepG2_rep1",2.05790205735661
"ENCFF904WAE","GRSF1_HepG2_rep1",1.47833809226933
"ENCFF709BYW","GRSF1_HepG2_rep1",1.34593159600997
"ENCFF739ERP","GRSF1_HepG2_rep1",1.20525982543641
"ENCFF443ABK","GRSF1_HepG2_rep1",1.65735820448878
"ENCFF273IBF","GRSF1_HepG2_rep1",3.35641538653367
"ENCFF802BJP","GRSF1_HepG2_rep1",3.65903643391521
"ENCFF163CUI","GRSF1_HepG2_rep1",2.26049225685786
"ENCFF411WKH","GRSF1_HepG2_rep1",2.69401029925187
"ENCFF747NRM","GRSF1_HepG2_rep1",1.90297816708229
"ENCFF389LEX","GRSF1_HepG2_rep1",1.39200784289277
"ENCFF188HFB","GRSF1_HepG2_rep1",1.72594253117207
"ENCFF103YQS","GRSF1_HepG2_rep1",2.79675072319202
"ENCFF443KJS","GRSF1_HepG2_rep1",0.791518142144638
"ENCFF219KHR","GRSF1_HepG2_rep1",0.88391312967581
"ENCFF754XAQ","GRSF1_HepG2_rep1",6.65371597256858
"ENCFF241AOZ","GRSF1_HepG2_rep1",6.55111542394015
"ENCFF705SDK","GRSF1_HepG2_rep1",4.11848124688279
"ENCFF853FGC","GRSF1_HepG2_rep1",4.43623488778055
"ENCFF082VUD","GRSF1_HepG2_rep1",4.12197693266833
"ENCFF076GHL","GRSF1_HepG2_rep1",4.55356980049875
"ENCFF127WMZ","GRSF1_HepG2_rep1",2.64081124688279
"ENCFF540HIX","GRSF1_HepG2_rep1",3.4855300872818
"ENCFF259HTD","GRSF1_HepG2_rep1",3.10472916458853
"ENCFF825AVT","GRSF1_HepG2_rep1",1.66166486284289
"ENCFF733BEV","GRSF1_HepG2_rep1",1.60829432668329
"ENCFF193VAQ","GRSF1_HepG2_rep1",2.50236765586035
"ENCFF787HQF","GRSF1_HepG2_rep1",3.16194682044888
"ENCFF715LJJ","GRSF1_HepG2_rep1",2.06354725685786
"ENCFF502OYV","GRSF1_HepG2_rep1",4.96839124688279
"ENCFF766DUS","GRSF1_HepG2_rep1",4.73132006234414
"ENCFF454MWQ","GRSF1_HepG2_rep1",6.46433720698254
"ENCFF372VPV","GRSF1_HepG2_rep1",2.95278014962594
"ENCFF683EWG","GRSF1_HepG2_rep1",2.75454069825436
"ENCFF790BKB","GRSF1_HepG2_rep1",2.62868074812968
"ENCFF669TNM","GRSF1_HepG2_rep1",1.45123965087282
"ENCFF856EHA","GRSF1_HepG2_rep1",3.57087955112219
"ENCFF674TKN","GRSF1_HepG2_rep1",3.81004182044888
"ENCFF302ROS","GRSF1_HepG2_rep1",3.0308824563591
"ENCFF763ZLD","GRSF1_HepG2_rep1",2.02762704488778
"ENCFF518MSP","GRSF1_HepG2_rep1",2.13497516209476
"ENCFF361GRY","GRSF1_HepG2_rep1",2.57922081047382
"ENCFF288IBH","GRSF1_HepG2_rep1",2.26614098503741
"AKAP1_HepG2_rep2","GRSF1_HepG2_rep1",1.19227316708229
"AKAP1_K562_rep2","GRSF1_HepG2_rep1",1.73138801745636
"APOBEC3C_K562_rep1","GRSF1_HepG2_rep1",3.55658829177057
"CPSF6_K562_rep2","GRSF1_HepG2_rep1",2.97123380299252
"DDX55_HepG2_rep1","GRSF1_HepG2_rep1",2.76083906483791
"DDX55_K562_rep1","GRSF1_HepG2_rep1",3.28791219451372
"DDX6_K562_rep2","GRSF1_HepG2_rep1",2.45186720698254
"FAM120A_HepG2_rep2","GRSF1_HepG2_rep1",1.81379774314214
"FAM120A_K562_rep2","GRSF1_HepG2_rep1",2.14878922693267
"FUBP3_HepG2_rep2","GRSF1_HepG2_rep1",2.87328465087282
"FUS_K562_rep1","GRSF1_HepG2_rep1",1.55425922693267
"GRSF1_HepG2_rep1","GRSF1_HepG2_rep1",0
"HNRNPK_HepG2_rep1","GRSF1_HepG2_rep1",5.90830814214464
"HNRNPK_K562_rep2","GRSF1_HepG2_rep1",6.34098280548628
"IGF2BP1_HepG2_rep1","GRSF1_HepG2_rep1",4.0407107605985
"IGF2BP1_K562_rep1","GRSF1_HepG2_rep1",4.30254072319202
"IGF2BP2_K562_rep2","GRSF1_HepG2_rep1",4.23812048628429
"IGF2BP3_HepG2_rep2","GRSF1_HepG2_rep1",3.9924272319202
"KHSRP_K562_rep1","GRSF1_HepG2_rep1",2.56308613466334
"LARP4_HepG2_rep2","GRSF1_HepG2_rep1",3.72607961346633
"LARP4_K562_rep1","GRSF1_HepG2_rep1",3.08004091022444
"LSM11_HepG2_rep2","GRSF1_HepG2_rep1",2.08930304239402
"LSM11_K562_rep2","GRSF1_HepG2_rep1",2.5332612967581
"NOLC1_K562_rep1","GRSF1_HepG2_rep1",2.56951860349127
"PABPC4_K562_rep2","GRSF1_HepG2_rep1",3.92367628428928
"PABPN1_HepG2_rep2","GRSF1_HepG2_rep1",2.17337568578554
"PCBP1_HepG2_rep2","GRSF1_HepG2_rep1",5.38047180798005
